id,symbol,indicator,signal,date
1242,NVDA,bollinger,Hold,2018-05-27
1243,NVDA,ma-cross,Buy,2018-05-27
1244,NVDA,dmi,Buy,2018-05-27
1245,NVDA,mfi,Hold,2018-05-27
1246,NVDA,trendline,Buy,2018-05-27
1247,NVDA,rsi,Hold,2018-06-03
1248,NVDA,macd,Buy,2018-06-03
1249,NVDA,bollinger,Hold,2018-06-03
1250,NVDA,ma-cross,Buy,2018-06-03
1251,NVDA,dmi,Buy,2018-06-03
1252,NVDA,mfi,Hold,2018-06-03
1253,NVDA,trendline,Buy,2018-06-03
1254,NVDA,rsi,Hold,2018-06-10
1255,NVDA,macd,Buy,2018-06-10
1256,NVDA,bollinger,Hold,2018-06-10
1257,NVDA,ma-cross,Buy,2018-06-10
1258,NVDA,dmi,Buy,2018-06-10
1259,NVDA,mfi,Hold,2018-06-10
1260,NVDA,trendline,Buy,2018-06-10
1261,NVDA,rsi,Hold,2018-06-17
1262,NVDA,macd,Buy,2018-06-17
1263,NVDA,bollinger,Hold,2018-06-17
1264,NVDA,ma-cross,Buy,2018-06-17
1265,NVDA,dmi,Buy,2018-06-17
1266,NVDA,mfi,Hold,2018-06-17
1267,NVDA,trendline,Buy,2018-06-17
1268,NVDA,rsi,Hold,2018-06-24
1269,NVDA,macd,Sell,2018-06-24
1270,NVDA,bollinger,Hold,2018-06-24
1271,NVDA,ma-cross,Buy,2018-06-24
1272,NVDA,dmi,Sell,2018-06-24
1273,NVDA,mfi,Hold,2018-06-24
1274,NVDA,trendline,Sell,2018-06-24
1275,NVDA,rsi,Hold,2018-07-01
1276,NVDA,macd,Sell,2018-07-01
1277,NVDA,bollinger,Hold,2018-07-01
1278,NVDA,ma-cross,Buy,2018-07-01
1279,NVDA,dmi,Sell,2018-07-01
1280,NVDA,mfi,Hold,2018-07-01
1281,NVDA,trendline,Sell,2018-07-01
1282,NVDA,rsi,Hold,2018-07-08
1283,NVDA,macd,Sell,2018-07-08
1284,NVDA,bollinger,Hold,2018-07-08
1285,NVDA,ma-cross,Buy,2018-07-08
1286,NVDA,dmi,Sell,2018-07-08
1287,NVDA,mfi,Hold,2018-07-08
1288,NVDA,trendline,Sell,2018-07-08
1289,NVDA,rsi,Hold,2018-07-15
1290,NVDA,macd,Buy,2018-07-15
1291,NVDA,bollinger,Hold,2018-07-15
1292,NVDA,ma-cross,Buy,2018-07-15
1293,NVDA,dmi,Sell,2018-07-15
1294,NVDA,mfi,Hold,2018-07-15
1295,NVDA,trendline,Buy,2018-07-15
1296,NVDA,rsi,Hold,2018-07-22
1297,NVDA,macd,Buy,2018-07-22
1298,NVDA,bollinger,Hold,2018-07-22
1299,NVDA,ma-cross,Buy,2018-07-22
1300,NVDA,dmi,Buy,2018-07-22
1301,NVDA,mfi,Hold,2018-07-22
1302,NVDA,trendline,Buy,2018-07-22
1303,NVDA,rsi,Hold,2018-07-29
1304,NVDA,macd,Buy,2018-07-29
1305,NVDA,bollinger,Hold,2018-07-29
1306,NVDA,ma-cross,Buy,2018-07-29
1307,NVDA,dmi,Buy,2018-07-29
1308,NVDA,mfi,Hold,2018-07-29
1309,NVDA,trendline,Buy,2018-07-29
1310,NVDA,rsi,Hold,2018-08-05
1311,NVDA,macd,Buy,2018-08-05
1312,NVDA,bollinger,Hold,2018-08-05
1313,NVDA,ma-cross,Buy,2018-08-05
1314,NVDA,dmi,Sell,2018-08-05
1315,NVDA,mfi,Hold,2018-08-05
1316,NVDA,trendline,Buy,2018-08-05
1317,NVDA,rsi,Hold,2018-08-12
1318,NVDA,macd,Buy,2018-08-12
1319,NVDA,bollinger,Hold,2018-08-12
1320,NVDA,ma-cross,Buy,2018-08-12
1321,NVDA,dmi,Sell,2018-08-12
1322,NVDA,mfi,Hold,2018-08-12
1323,NVDA,trendline,Buy,2018-08-12
1324,NVDA,rsi,Hold,2018-08-19
1325,NVDA,macd,Sell,2018-08-19
1326,NVDA,bollinger,Hold,2018-08-19
1327,NVDA,ma-cross,Buy,2018-08-19
1328,NVDA,dmi,Sell,2018-08-19
1329,NVDA,mfi,Hold,2018-08-19
1330,NVDA,trendline,Sell,2018-08-19
1331,NVDA,rsi,Hold,2018-08-26
1332,NVDA,macd,Buy,2018-08-26
1333,NVDA,bollinger,Sell,2018-08-26
1334,NVDA,ma-cross,Buy,2018-08-26
1335,NVDA,dmi,Buy,2018-08-26
1336,NVDA,mfi,Hold,2018-08-26
1337,NVDA,trendline,Buy,2018-08-26
1338,NVDA,rsi,Hold,2018-09-02
1339,NVDA,macd,Buy,2018-09-02
1340,NVDA,bollinger,Hold,2018-09-02
1341,NVDA,ma-cross,Buy,2018-09-02
1342,NVDA,dmi,Buy,2018-09-02
1343,NVDA,mfi,Hold,2018-09-02
1344,NVDA,trendline,Buy,2018-09-02
1345,NVDA,rsi,Hold,2018-09-09
1346,NVDA,macd,Buy,2018-09-09
1347,NVDA,bollinger,Hold,2018-09-09
1348,NVDA,ma-cross,Buy,2018-09-09
1349,NVDA,dmi,Buy,2018-09-09
1350,NVDA,mfi,Hold,2018-09-09
1351,NVDA,trendline,Buy,2018-09-09
1352,NVDA,rsi,Hold,2018-09-16
1353,NVDA,macd,Sell,2018-09-16
1354,NVDA,bollinger,Hold,2018-09-16
1355,NVDA,ma-cross,Buy,2018-09-16
1356,NVDA,dmi,Sell,2018-09-16
1357,NVDA,mfi,Hold,2018-09-16
1358,NVDA,trendline,Buy,2018-09-16
1359,NVDA,rsi,Hold,2018-09-23
1360,NVDA,macd,Sell,2018-09-23
1361,NVDA,bollinger,Buy,2018-09-23
1362,NVDA,ma-cross,Buy,2018-09-23
1363,NVDA,dmi,Sell,2018-09-23
1364,NVDA,mfi,Hold,2018-09-23
1365,NVDA,trendline,Sell,2018-09-23
1366,NVDA,rsi,Hold,2018-09-30
1367,NVDA,macd,Sell,2018-09-30
1368,NVDA,bollinger,Hold,2018-09-30
1369,NVDA,ma-cross,Buy,2018-09-30
1370,NVDA,dmi,Buy,2018-09-30
1371,NVDA,mfi,Hold,2018-09-30
1372,NVDA,trendline,Buy,2018-09-30
1373,NVDA,rsi,Hold,2018-10-07
1374,NVDA,macd,Buy,2018-10-07
1375,NVDA,bollinger,Hold,2018-10-07
1376,NVDA,ma-cross,Buy,2018-10-07
1377,NVDA,dmi,Sell,2018-10-07
1378,NVDA,mfi,Hold,2018-10-07
1379,NVDA,trendline,Sell,2018-10-07
1380,NVDA,rsi,Hold,2018-10-14
1381,NVDA,macd,Sell,2018-10-14
1382,NVDA,bollinger,Hold,2018-10-14
1383,NVDA,ma-cross,Buy,2018-10-14
1384,NVDA,dmi,Sell,2018-10-14
1385,NVDA,mfi,Hold,2018-10-14
1386,NVDA,trendline,Sell,2018-10-14
1387,NVDA,rsi,Hold,2018-10-21
1388,NVDA,macd,Sell,2018-10-21
1389,NVDA,bollinger,Hold,2018-10-21
1390,NVDA,ma-cross,Buy,2018-10-21
1391,NVDA,dmi,Sell,2018-10-21
1392,NVDA,mfi,Hold,2018-10-21
1393,NVDA,trendline,Sell,2018-10-21
1394,NVDA,rsi,Buy,2018-10-28
1395,NVDA,macd,Sell,2018-10-28
1396,NVDA,bollinger,Hold,2018-10-28
1397,NVDA,ma-cross,Sell,2018-10-28
1398,NVDA,dmi,Sell,2018-10-28
1399,NVDA,mfi,Hold,2018-10-28
1400,NVDA,trendline,Sell,2018-10-28
1401,NVDA,rsi,Hold,2018-11-04
1402,NVDA,macd,Sell,2018-11-04
1403,NVDA,bollinger,Hold,2018-11-04
1404,NVDA,ma-cross,Sell,2018-11-04
1405,NVDA,dmi,Sell,2018-11-04
1406,NVDA,mfi,Hold,2018-11-04
1407,NVDA,trendline,Sell,2018-11-04
1408,NVDA,rsi,Hold,2018-11-11
1409,NVDA,macd,Buy,2018-11-11
1410,NVDA,bollinger,Hold,2018-11-11
1411,NVDA,ma-cross,Sell,2018-11-11
1412,NVDA,dmi,Sell,2018-11-11
1413,NVDA,mfi,Hold,2018-11-11
1414,NVDA,trendline,Sell,2018-11-11
1415,NVDA,rsi,Buy,2018-11-18
1416,NVDA,macd,Sell,2018-11-18
1417,NVDA,bollinger,Buy,2018-11-18
1418,NVDA,ma-cross,Sell,2018-11-18
1419,NVDA,dmi,Sell,2018-11-18
1420,NVDA,mfi,Hold,2018-11-18
1421,NVDA,trendline,Sell,2018-11-18
1422,NVDA,rsi,Buy,2018-11-25
1423,NVDA,macd,Sell,2018-11-25
1424,NVDA,bollinger,Hold,2018-11-25
1425,NVDA,ma-cross,Sell,2018-11-25
1426,NVDA,dmi,Sell,2018-11-25
1427,NVDA,mfi,Hold,2018-11-25
1428,NVDA,trendline,Sell,2018-11-25
1429,NVDA,rsi,Hold,2018-12-02
1430,NVDA,macd,Buy,2018-12-02
1431,NVDA,bollinger,Hold,2018-12-02
1432,NVDA,ma-cross,Sell,2018-12-02
1433,NVDA,dmi,Sell,2018-12-02
1434,NVDA,mfi,Hold,2018-12-02
1435,NVDA,trendline,Sell,2018-12-02
1436,NVDA,rsi,Hold,2018-12-09
1437,NVDA,macd,Buy,2018-12-09
1438,NVDA,bollinger,Hold,2018-12-09
1439,NVDA,ma-cross,Sell,2018-12-09
1440,NVDA,dmi,Sell,2018-12-09
1441,NVDA,mfi,Hold,2018-12-09
1442,NVDA,trendline,Sell,2018-12-09
1443,NVDA,rsi,Hold,2018-12-16
1444,NVDA,macd,Buy,2018-12-16
1445,NVDA,bollinger,Hold,2018-12-16
1446,NVDA,ma-cross,Sell,2018-12-16
1447,NVDA,dmi,Sell,2018-12-16
1448,NVDA,mfi,Hold,2018-12-16
1449,NVDA,trendline,Sell,2018-12-16
1450,NVDA,rsi,Buy,2018-12-23
1451,NVDA,macd,Buy,2018-12-23
1452,NVDA,bollinger,Buy,2018-12-23
1453,NVDA,ma-cross,Sell,2018-12-23
1454,NVDA,dmi,Sell,2018-12-23
1455,NVDA,mfi,Hold,2018-12-23
1456,NVDA,trendline,Sell,2018-12-23
1457,NVDA,rsi,Hold,2018-12-30
1458,NVDA,macd,Buy,2018-12-30
1459,NVDA,bollinger,Hold,2018-12-30
1460,NVDA,ma-cross,Sell,2018-12-30
1461,NVDA,dmi,Sell,2018-12-30
1462,NVDA,mfi,Hold,2018-12-30
1463,NVDA,trendline,Sell,2018-12-30
1464,NVDA,rsi,Hold,2019-01-06
1465,NVDA,macd,Buy,2019-01-06
1466,NVDA,bollinger,Hold,2019-01-06
1467,NVDA,ma-cross,Sell,2019-01-06
1468,NVDA,dmi,Sell,2019-01-06
1469,NVDA,mfi,Hold,2019-01-06
1470,NVDA,trendline,Sell,2019-01-06
1471,NVDA,rsi,Hold,2019-01-13
1472,NVDA,macd,Buy,2019-01-13
1473,NVDA,bollinger,Hold,2019-01-13
1474,NVDA,ma-cross,Sell,2019-01-13
1475,NVDA,dmi,Buy,2019-01-13
1476,NVDA,mfi,Hold,2019-01-13
1477,NVDA,trendline,Buy,2019-01-13
1478,NVDA,rsi,Hold,2019-01-20
1479,NVDA,macd,Buy,2019-01-20
1480,NVDA,bollinger,Hold,2019-01-20
1481,NVDA,ma-cross,Sell,2019-01-20
1482,NVDA,dmi,Buy,2019-01-20
1483,NVDA,mfi,Hold,2019-01-20
1484,NVDA,trendline,Buy,2019-01-20
1485,NVDA,rsi,Hold,2019-01-27
1486,NVDA,macd,Buy,2019-01-27
1487,NVDA,bollinger,Hold,2019-01-27
1488,NVDA,ma-cross,Sell,2019-01-27
1489,NVDA,dmi,Buy,2019-01-27
1490,NVDA,mfi,Hold,2019-01-27
1491,NVDA,trendline,Buy,2019-01-27
1492,NVDA,rsi,Hold,2019-02-03
1493,NVDA,macd,Sell,2019-02-03
1494,NVDA,bollinger,Hold,2019-02-03
1495,NVDA,ma-cross,Sell,2019-02-03
1496,NVDA,dmi,Sell,2019-02-03
1497,NVDA,mfi,Hold,2019-02-03
1498,NVDA,trendline,Sell,2019-02-03
1499,NVDA,rsi,Hold,2019-02-10
1500,NVDA,macd,Buy,2019-02-10
1501,NVDA,bollinger,Hold,2019-02-10
1502,NVDA,ma-cross,Sell,2019-02-10
1503,NVDA,dmi,Sell,2019-02-10
1504,NVDA,mfi,Hold,2019-02-10
1505,NVDA,trendline,Sell,2019-02-10
1506,NVDA,rsi,Hold,2019-02-17
1507,NVDA,macd,Buy,2019-02-17
1508,NVDA,bollinger,Hold,2019-02-17
1509,NVDA,ma-cross,Sell,2019-02-17
1510,NVDA,dmi,Buy,2019-02-17
1511,NVDA,mfi,Hold,2019-02-17
1512,NVDA,trendline,Buy,2019-02-17
1513,NVDA,rsi,Hold,2019-02-24
1514,NVDA,macd,Buy,2019-02-24
1515,NVDA,bollinger,Hold,2019-02-24
1516,NVDA,ma-cross,Sell,2019-02-24
1517,NVDA,dmi,Buy,2019-02-24
1518,NVDA,mfi,Hold,2019-02-24
1519,NVDA,trendline,Buy,2019-02-24
1520,NVDA,rsi,Hold,2019-03-03
1521,NVDA,macd,Buy,2019-03-03
1522,NVDA,bollinger,Hold,2019-03-03
1523,NVDA,ma-cross,Sell,2019-03-03
1524,NVDA,dmi,Buy,2019-03-03
1525,NVDA,mfi,Hold,2019-03-03
1526,NVDA,trendline,Buy,2019-03-03
1527,NVDA,rsi,Hold,2019-03-10
1528,NVDA,macd,Sell,2019-03-10
1529,NVDA,bollinger,Hold,2019-03-10
1530,NVDA,ma-cross,Sell,2019-03-10
1531,NVDA,dmi,Sell,2019-03-10
1532,NVDA,mfi,Hold,2019-03-10
1533,NVDA,trendline,Sell,2019-03-10
1534,NVDA,rsi,Hold,2019-03-17
1535,NVDA,macd,Buy,2019-03-17
1536,NVDA,bollinger,Sell,2019-03-17
1537,NVDA,ma-cross,Sell,2019-03-17
1538,NVDA,dmi,Buy,2019-03-17
1539,NVDA,mfi,Hold,2019-03-17
1540,NVDA,trendline,Buy,2019-03-17
1541,NVDA,rsi,Hold,2019-03-24
1542,NVDA,macd,Buy,2019-03-24
1543,NVDA,bollinger,Hold,2019-03-24
1544,NVDA,ma-cross,Sell,2019-03-24
1545,NVDA,dmi,Buy,2019-03-24
1546,NVDA,mfi,Hold,2019-03-24
1547,NVDA,trendline,Buy,2019-03-24
1548,NVDA,rsi,Hold,2019-03-31
1549,NVDA,macd,Buy,2019-03-31
1550,NVDA,bollinger,Hold,2019-03-31
1551,NVDA,ma-cross,Sell,2019-03-31
1552,NVDA,dmi,Buy,2019-03-31
1553,NVDA,mfi,Hold,2019-03-31
1554,NVDA,trendline,Buy,2019-03-31
1555,NVDA,rsi,Sell,2019-04-07
1556,NVDA,macd,Buy,2019-04-07
1557,NVDA,bollinger,Hold,2019-04-07
1558,NVDA,ma-cross,Sell,2019-04-07
1559,NVDA,dmi,Buy,2019-04-07
1560,NVDA,mfi,Hold,2019-04-07
1561,NVDA,trendline,Buy,2019-04-07
1562,NVDA,rsi,Hold,2019-04-14
1563,NVDA,macd,Buy,2019-04-14
1564,NVDA,bollinger,Hold,2019-04-14
1565,NVDA,ma-cross,Sell,2019-04-14
1566,NVDA,dmi,Buy,2019-04-14
1567,NVDA,mfi,Hold,2019-04-14
1568,NVDA,trendline,Buy,2019-04-14
1569,NVDA,rsi,Hold,2019-04-21
1570,NVDA,macd,Sell,2019-04-21
1571,NVDA,bollinger,Hold,2019-04-21
1572,NVDA,ma-cross,Sell,2019-04-21
1573,NVDA,dmi,Buy,2019-04-21
1574,NVDA,mfi,Hold,2019-04-21
1575,NVDA,trendline,Buy,2019-04-21
1576,NVDA,rsi,Hold,2019-04-28
1577,NVDA,macd,Sell,2019-04-28
1578,NVDA,bollinger,Buy,2019-04-28
1579,NVDA,ma-cross,Buy,2019-04-28
1580,NVDA,dmi,Sell,2019-04-28
1581,NVDA,mfi,Hold,2019-04-28
1582,NVDA,trendline,Sell,2019-04-28
1583,NVDA,rsi,Hold,2019-05-05
1584,NVDA,macd,Sell,2019-05-05
1585,NVDA,bollinger,Hold,2019-05-05
1586,NVDA,ma-cross,Buy,2019-05-05
1587,NVDA,dmi,Sell,2019-05-05
1588,NVDA,mfi,Hold,2019-05-05
1589,NVDA,trendline,Sell,2019-05-05
1590,NVDA,rsi,Hold,2019-05-12
1591,NVDA,macd,Sell,2019-05-12
1592,NVDA,bollinger,Buy,2019-05-12
1593,NVDA,ma-cross,Buy,2019-05-12
1594,NVDA,dmi,Sell,2019-05-12
1595,NVDA,mfi,Hold,2019-05-12
1596,NVDA,trendline,Sell,2019-05-12
1597,NVDA,rsi,Buy,2019-05-19
1598,NVDA,macd,Sell,2019-05-19
1599,NVDA,bollinger,Hold,2019-05-19
1600,NVDA,ma-cross,Sell,2019-05-19
1601,NVDA,dmi,Sell,2019-05-19
1602,NVDA,mfi,Hold,2019-05-19
1603,NVDA,trendline,Sell,2019-05-19
1604,NVDA,rsi,Buy,2019-05-26
1605,NVDA,macd,Sell,2019-05-26
1606,NVDA,bollinger,Hold,2019-05-26
1607,NVDA,ma-cross,Sell,2019-05-26
1608,NVDA,dmi,Sell,2019-05-26
1609,NVDA,mfi,Hold,2019-05-26
1610,NVDA,trendline,Sell,2019-05-26
1611,NVDA,rsi,Buy,2019-06-02
1612,NVDA,macd,Sell,2019-06-02
1613,NVDA,bollinger,Hold,2019-06-02
1614,NVDA,ma-cross,Sell,2019-06-02
1615,NVDA,dmi,Sell,2019-06-02
1616,NVDA,mfi,Hold,2019-06-02
1617,NVDA,trendline,Sell,2019-06-02
1618,NVDA,rsi,Hold,2019-06-09
1619,NVDA,macd,Buy,2019-06-09
1620,NVDA,bollinger,Hold,2019-06-09
1621,NVDA,ma-cross,Sell,2019-06-09
1622,NVDA,dmi,Sell,2019-06-09
1623,NVDA,mfi,Hold,2019-06-09
1624,NVDA,trendline,Sell,2019-06-09
1625,NVDA,rsi,Hold,2019-06-16
1626,NVDA,macd,Buy,2019-06-16
1627,NVDA,bollinger,Hold,2019-06-16
1628,NVDA,ma-cross,Sell,2019-06-16
1629,NVDA,dmi,Sell,2019-06-16
1630,NVDA,mfi,Hold,2019-06-16
1631,NVDA,trendline,Sell,2019-06-16
1632,NVDA,rsi,Hold,2019-06-23
1633,NVDA,macd,Buy,2019-06-23
1634,NVDA,bollinger,Hold,2019-06-23
1635,NVDA,ma-cross,Sell,2019-06-23
1636,NVDA,dmi,Buy,2019-06-23
1637,NVDA,mfi,Hold,2019-06-23
1638,NVDA,trendline,Buy,2019-06-23
1639,NVDA,rsi,Hold,2019-06-30
1640,NVDA,macd,Buy,2019-06-30
1641,NVDA,bollinger,Sell,2019-06-30
1642,NVDA,ma-cross,Sell,2019-06-30
1643,NVDA,dmi,Buy,2019-06-30
1644,NVDA,mfi,Hold,2019-06-30
1645,NVDA,trendline,Buy,2019-06-30
1646,NVDA,rsi,Hold,2019-07-07
1647,NVDA,macd,Buy,2019-07-07
1648,NVDA,bollinger,Hold,2019-07-07
1649,NVDA,ma-cross,Sell,2019-07-07
1650,NVDA,dmi,Buy,2019-07-07
1651,NVDA,mfi,Hold,2019-07-07
1652,NVDA,trendline,Buy,2019-07-07
1653,NVDA,rsi,Hold,2019-07-14
1654,NVDA,macd,Buy,2019-07-14
1655,NVDA,bollinger,Hold,2019-07-14
1656,NVDA,ma-cross,Sell,2019-07-14
1657,NVDA,dmi,Buy,2019-07-14
1658,NVDA,mfi,Hold,2019-07-14
1659,NVDA,trendline,Buy,2019-07-14
1660,NVDA,rsi,Hold,2019-07-21
1661,NVDA,macd,Buy,2019-07-21
1662,NVDA,bollinger,Hold,2019-07-21
1663,NVDA,ma-cross,Sell,2019-07-21
1664,NVDA,dmi,Buy,2019-07-21
1665,NVDA,mfi,Hold,2019-07-21
1666,NVDA,trendline,Buy,2019-07-21
1667,NVDA,rsi,Hold,2019-07-28
1668,NVDA,macd,Buy,2019-07-28
1669,NVDA,bollinger,Hold,2019-07-28
1670,NVDA,ma-cross,Sell,2019-07-28
1671,NVDA,dmi,Buy,2019-07-28
1672,NVDA,mfi,Hold,2019-07-28
1673,NVDA,trendline,Buy,2019-07-28
1674,NVDA,rsi,Hold,2019-08-04
1675,NVDA,macd,Sell,2019-08-04
1676,NVDA,bollinger,Hold,2019-08-04
1677,NVDA,ma-cross,Sell,2019-08-04
1678,NVDA,dmi,Sell,2019-08-04
1679,NVDA,mfi,Hold,2019-08-04
1680,NVDA,trendline,Sell,2019-08-04
1681,NVDA,rsi,Hold,2019-08-11
1682,NVDA,macd,Sell,2019-08-11
1683,NVDA,bollinger,Hold,2019-08-11
1684,NVDA,ma-cross,Sell,2019-08-11
1685,NVDA,dmi,Sell,2019-08-11
1686,NVDA,mfi,Hold,2019-08-11
1687,NVDA,trendline,Sell,2019-08-11
1688,NVDA,rsi,Hold,2019-08-18
1689,NVDA,macd,Sell,2019-08-18
1690,NVDA,bollinger,Hold,2019-08-18
1691,NVDA,ma-cross,Sell,2019-08-18
1692,NVDA,dmi,Buy,2019-08-18
1693,NVDA,mfi,Hold,2019-08-18
1694,NVDA,trendline,Sell,2019-08-18
1695,NVDA,rsi,Hold,2019-08-25
1696,NVDA,macd,Buy,2019-08-25
1697,NVDA,bollinger,Hold,2019-08-25
1698,NVDA,ma-cross,Sell,2019-08-25
1699,NVDA,dmi,Buy,2019-08-25
1700,NVDA,mfi,Hold,2019-08-25
1701,NVDA,trendline,Buy,2019-08-25
1702,NVDA,rsi,Hold,2019-09-01
1703,NVDA,macd,Buy,2019-09-01
1704,NVDA,bollinger,Hold,2019-09-01
1705,NVDA,ma-cross,Sell,2019-09-01
1706,NVDA,dmi,Buy,2019-09-01
1707,NVDA,mfi,Hold,2019-09-01
1708,NVDA,trendline,Buy,2019-09-01
1709,NVDA,rsi,Hold,2019-09-08
1710,NVDA,macd,Buy,2019-09-08
1711,NVDA,bollinger,Hold,2019-09-08
1712,NVDA,ma-cross,Sell,2019-09-08
1713,NVDA,dmi,Buy,2019-09-08
1714,NVDA,mfi,Hold,2019-09-08
1715,NVDA,trendline,Buy,2019-09-08
1716,NVDA,rsi,Hold,2019-09-15
1717,NVDA,macd,Buy,2019-09-15
1718,NVDA,bollinger,Hold,2019-09-15
1719,NVDA,ma-cross,Buy,2019-09-15
1720,NVDA,dmi,Buy,2019-09-15
1721,NVDA,mfi,Hold,2019-09-15
1722,NVDA,trendline,Buy,2019-09-15
1723,NVDA,rsi,Hold,2019-09-22
1724,NVDA,macd,Sell,2019-09-22
1725,NVDA,bollinger,Hold,2019-09-22
1726,NVDA,ma-cross,Buy,2019-09-22
1727,NVDA,dmi,Buy,2019-09-22
1728,NVDA,mfi,Hold,2019-09-22
1729,NVDA,trendline,Sell,2019-09-22
1730,NVDA,rsi,Hold,2019-09-29
1731,NVDA,macd,Sell,2019-09-29
1732,NVDA,bollinger,Hold,2019-09-29
1733,NVDA,ma-cross,Buy,2019-09-29
1734,NVDA,dmi,Sell,2019-09-29
1735,NVDA,mfi,Hold,2019-09-29
1736,NVDA,trendline,Sell,2019-09-29
1737,NVDA,rsi,Hold,2019-10-06
1738,NVDA,macd,Sell,2019-10-06
1739,NVDA,bollinger,Hold,2019-10-06
1740,NVDA,ma-cross,Buy,2019-10-06
1741,NVDA,dmi,Buy,2019-10-06
1742,NVDA,mfi,Hold,2019-10-06
1743,NVDA,trendline,Buy,2019-10-06
1744,NVDA,rsi,Hold,2019-10-13
1745,NVDA,macd,Buy,2019-10-13
1746,NVDA,bollinger,Hold,2019-10-13
1747,NVDA,ma-cross,Buy,2019-10-13
1748,NVDA,dmi,Buy,2019-10-13
1749,NVDA,mfi,Hold,2019-10-13
1750,NVDA,trendline,Buy,2019-10-13
1751,NVDA,rsi,Hold,2019-10-20
1752,NVDA,macd,Buy,2019-10-20
1753,NVDA,bollinger,Hold,2019-10-20
1754,NVDA,ma-cross,Buy,2019-10-20
1755,NVDA,dmi,Buy,2019-10-20
1756,NVDA,mfi,Hold,2019-10-20
1757,NVDA,trendline,Buy,2019-10-20
1758,NVDA,rsi,Sell,2019-10-27
1759,NVDA,macd,Buy,2019-10-27
1760,NVDA,bollinger,Hold,2019-10-27
1761,NVDA,ma-cross,Buy,2019-10-27
1762,NVDA,dmi,Buy,2019-10-27
1763,NVDA,mfi,Hold,2019-10-27
1764,NVDA,trendline,Buy,2019-10-27
1765,NVDA,rsi,Hold,2019-11-03
1766,NVDA,macd,Buy,2019-11-03
1767,NVDA,bollinger,Hold,2019-11-03
1768,NVDA,ma-cross,Buy,2019-11-03
1769,NVDA,dmi,Buy,2019-11-03
1770,NVDA,mfi,Hold,2019-11-03
1771,NVDA,trendline,Buy,2019-11-03
1772,NVDA,rsi,Hold,2019-11-10
1773,NVDA,macd,Buy,2019-11-10
1774,NVDA,bollinger,Hold,2019-11-10
1775,NVDA,ma-cross,Buy,2019-11-10
1776,NVDA,dmi,Buy,2019-11-10
1777,NVDA,mfi,Hold,2019-11-10
1778,NVDA,trendline,Buy,2019-11-10
1779,NVDA,rsi,Hold,2019-11-17
1780,NVDA,macd,Sell,2019-11-17
1781,NVDA,bollinger,Hold,2019-11-17
1782,NVDA,ma-cross,Buy,2019-11-17
1783,NVDA,dmi,Buy,2019-11-17
1784,NVDA,mfi,Hold,2019-11-17
1785,NVDA,trendline,Sell,2019-11-17
1786,NVDA,rsi,Hold,2019-11-24
1787,NVDA,macd,Sell,2019-11-24
1788,NVDA,bollinger,Hold,2019-11-24
1789,NVDA,ma-cross,Buy,2019-11-24
1790,NVDA,dmi,Buy,2019-11-24
1791,NVDA,mfi,Hold,2019-11-24
1792,NVDA,trendline,Buy,2019-11-24
1793,NVDA,rsi,Hold,2019-12-01
1794,NVDA,macd,Buy,2019-12-01
1795,NVDA,bollinger,Hold,2019-12-01
1796,NVDA,ma-cross,Buy,2019-12-01
1797,NVDA,dmi,Buy,2019-12-01
1798,NVDA,mfi,Hold,2019-12-01
1799,NVDA,trendline,Buy,2019-12-01
1800,NVDA,rsi,Hold,2019-12-08
1801,NVDA,macd,Sell,2019-12-08
1802,NVDA,bollinger,Hold,2019-12-08
1803,NVDA,ma-cross,Buy,2019-12-08
1804,NVDA,dmi,Sell,2019-12-08
1805,NVDA,mfi,Hold,2019-12-08
1806,NVDA,trendline,Buy,2019-12-08
1807,NVDA,rsi,Hold,2019-12-15
1808,NVDA,macd,Buy,2019-12-15
1809,NVDA,bollinger,Hold,2019-12-15
1810,NVDA,ma-cross,Buy,2019-12-15
1811,NVDA,dmi,Buy,2019-12-15
1812,NVDA,mfi,Hold,2019-12-15
1813,NVDA,trendline,Buy,2019-12-15
1814,NVDA,rsi,Sell,2019-12-22
1815,NVDA,macd,Buy,2019-12-22
1816,NVDA,bollinger,Sell,2019-12-22
1817,NVDA,ma-cross,Buy,2019-12-22
1818,NVDA,dmi,Buy,2019-12-22
1819,NVDA,mfi,Sell,2019-12-22
1820,NVDA,trendline,Buy,2019-12-22
1821,NVDA,rsi,Sell,2019-12-29
1822,NVDA,macd,Buy,2019-12-29
1823,NVDA,bollinger,Hold,2019-12-29
1824,NVDA,ma-cross,Buy,2019-12-29
1825,NVDA,dmi,Buy,2019-12-29
1826,NVDA,mfi,Sell,2019-12-29
1827,NVDA,trendline,Buy,2019-12-29
1828,NVDA,rsi,Hold,2020-01-05
1829,NVDA,macd,Sell,2020-01-05
1830,NVDA,bollinger,Hold,2020-01-05
1831,NVDA,ma-cross,Buy,2020-01-05
1832,NVDA,dmi,Buy,2020-01-05
1833,NVDA,mfi,Sell,2020-01-05
1834,NVDA,trendline,Buy,2020-01-05
1835,NVDA,rsi,Sell,2020-01-12
1836,NVDA,macd,Sell,2020-01-12
1837,NVDA,bollinger,Hold,2020-01-12
1838,NVDA,ma-cross,Buy,2020-01-12
1839,NVDA,dmi,Buy,2020-01-12
1840,NVDA,mfi,Hold,2020-01-12
1841,NVDA,trendline,Buy,2020-01-12
