id,symbol,indicator,signal,date
599,GOOGL,ma-cross,Buy,2016-08-21
600,GOOGL,dmi,Buy,2016-08-21
601,GOOGL,mfi,Hold,2016-08-21
602,GOOGL,trendline,Buy,2016-08-21
603,GOOGL,rsi,Hold,2016-08-28
604,GOOGL,macd,Sell,2016-08-28
605,GOOGL,bollinger,Hold,2016-08-28
606,GOOGL,ma-cross,Buy,2016-08-28
607,GOOGL,dmi,Buy,2016-08-28
608,GOOGL,mfi,Hold,2016-08-28
609,GOOGL,trendline,Sell,2016-08-28
610,GOOGL,rsi,Hold,2016-09-04
611,GOOGL,macd,Sell,2016-09-04
612,GOOGL,bollinger,Hold,2016-09-04
613,GOOGL,ma-cross,Buy,2016-09-04
614,GOOGL,dmi,Buy,2016-09-04
615,GOOGL,mfi,Hold,2016-09-04
616,GOOGL,trendline,Sell,2016-09-04
617,GOOGL,rsi,Hold,2016-09-11
618,GOOGL,macd,Sell,2016-09-11
619,GOOGL,bollinger,Hold,2016-09-11
620,GOOGL,ma-cross,Buy,2016-09-11
621,GOOGL,dmi,Buy,2016-09-11
622,GOOGL,mfi,Hold,2016-09-11
623,GOOGL,trendline,Sell,2016-09-11
624,GOOGL,rsi,Hold,2016-09-18
625,GOOGL,macd,Sell,2016-09-18
626,GOOGL,bollinger,Hold,2016-09-18
627,GOOGL,ma-cross,Buy,2016-09-18
628,GOOGL,dmi,Buy,2016-09-18
629,GOOGL,mfi,Hold,2016-09-18
630,GOOGL,trendline,Buy,2016-09-18
631,GOOGL,rsi,Hold,2016-09-25
632,GOOGL,macd,Buy,2016-09-25
633,GOOGL,bollinger,Sell,2016-09-25
634,GOOGL,ma-cross,Buy,2016-09-25
635,GOOGL,dmi,Buy,2016-09-25
636,GOOGL,mfi,Hold,2016-09-25
637,GOOGL,trendline,Buy,2016-09-25
638,GOOGL,rsi,Hold,2016-10-02
639,GOOGL,macd,Sell,2016-10-02
640,GOOGL,bollinger,Hold,2016-10-02
641,GOOGL,ma-cross,Buy,2016-10-02
642,GOOGL,dmi,Buy,2016-10-02
643,GOOGL,mfi,Hold,2016-10-02
644,GOOGL,trendline,Buy,2016-10-02
645,GOOGL,rsi,Hold,2016-10-09
646,GOOGL,macd,Sell,2016-10-09
647,GOOGL,bollinger,Hold,2016-10-09
648,GOOGL,ma-cross,Buy,2016-10-09
649,GOOGL,dmi,Buy,2016-10-09
650,GOOGL,mfi,Hold,2016-10-09
651,GOOGL,trendline,Sell,2016-10-09
652,GOOGL,rsi,Hold,2016-10-16
653,GOOGL,macd,Sell,2016-10-16
654,GOOGL,bollinger,Hold,2016-10-16
655,GOOGL,ma-cross,Buy,2016-10-16
656,GOOGL,dmi,Buy,2016-10-16
657,GOOGL,mfi,Hold,2016-10-16
658,GOOGL,trendline,Sell,2016-10-16
659,GOOGL,rsi,Hold,2016-10-23
660,GOOGL,macd,Buy,2016-10-23
661,GOOGL,bollinger,Hold,2016-10-23
662,GOOGL,ma-cross,Buy,2016-10-23
663,GOOGL,dmi,Buy,2016-10-23
664,GOOGL,mfi,Hold,2016-10-23
665,GOOGL,trendline,Buy,2016-10-23
666,GOOGL,rsi,Hold,2016-10-30
667,GOOGL,macd,Buy,2016-10-30
668,GOOGL,bollinger,Hold,2016-10-30
669,GOOGL,ma-cross,Buy,2016-10-30
670,GOOGL,dmi,Buy,2016-10-30
671,GOOGL,mfi,Hold,2016-10-30
672,GOOGL,trendline,Buy,2016-10-30
673,GOOGL,rsi,Hold,2016-11-06
674,GOOGL,macd,Sell,2016-11-06
675,GOOGL,bollinger,Buy,2016-11-06
676,GOOGL,ma-cross,Buy,2016-11-06
677,GOOGL,dmi,Sell,2016-11-06
678,GOOGL,mfi,Hold,2016-11-06
679,GOOGL,trendline,Sell,2016-11-06
680,GOOGL,rsi,Hold,2016-11-13
681,GOOGL,macd,Sell,2016-11-13
682,GOOGL,bollinger,Buy,2016-11-13
683,GOOGL,ma-cross,Buy,2016-11-13
684,GOOGL,dmi,Sell,2016-11-13
685,GOOGL,mfi,Hold,2016-11-13
686,GOOGL,trendline,Sell,2016-11-13
687,GOOGL,rsi,Hold,2016-11-20
688,GOOGL,macd,Sell,2016-11-20
689,GOOGL,bollinger,Hold,2016-11-20
690,GOOGL,ma-cross,Buy,2016-11-20
691,GOOGL,dmi,Sell,2016-11-20
692,GOOGL,mfi,Hold,2016-11-20
693,GOOGL,trendline,Sell,2016-11-20
694,GOOGL,rsi,Hold,2016-11-27
695,GOOGL,macd,Sell,2016-11-27
696,GOOGL,bollinger,Hold,2016-11-27
697,GOOGL,ma-cross,Buy,2016-11-27
698,GOOGL,dmi,Sell,2016-11-27
699,GOOGL,mfi,Hold,2016-11-27
700,GOOGL,trendline,Sell,2016-11-27
701,GOOGL,rsi,Hold,2016-12-04
702,GOOGL,macd,Sell,2016-12-04
703,GOOGL,bollinger,Hold,2016-12-04
704,GOOGL,ma-cross,Buy,2016-12-04
705,GOOGL,dmi,Sell,2016-12-04
706,GOOGL,mfi,Hold,2016-12-04
707,GOOGL,trendline,Sell,2016-12-04
708,GOOGL,rsi,Hold,2016-12-11
709,GOOGL,macd,Buy,2016-12-11
710,GOOGL,bollinger,Sell,2016-12-11
711,GOOGL,ma-cross,Buy,2016-12-11
712,GOOGL,dmi,Buy,2016-12-11
713,GOOGL,mfi,Hold,2016-12-11
714,GOOGL,trendline,Buy,2016-12-11
715,GOOGL,rsi,Hold,2016-12-18
716,GOOGL,macd,Buy,2016-12-18
717,GOOGL,bollinger,Hold,2016-12-18
718,GOOGL,ma-cross,Buy,2016-12-18
719,GOOGL,dmi,Buy,2016-12-18
720,GOOGL,mfi,Hold,2016-12-18
721,GOOGL,trendline,Buy,2016-12-18
722,GOOGL,rsi,Hold,2016-12-25
723,GOOGL,macd,Buy,2016-12-25
724,GOOGL,bollinger,Hold,2016-12-25
725,GOOGL,ma-cross,Buy,2016-12-25
726,GOOGL,dmi,Buy,2016-12-25
727,GOOGL,mfi,Hold,2016-12-25
728,GOOGL,trendline,Buy,2016-12-25
729,GOOGL,rsi,Hold,2017-01-01
730,GOOGL,macd,Sell,2017-01-01
731,GOOGL,bollinger,Hold,2017-01-01
732,GOOGL,ma-cross,Buy,2017-01-01
733,GOOGL,dmi,Sell,2017-01-01
734,GOOGL,mfi,Hold,2017-01-01
735,GOOGL,trendline,Sell,2017-01-01
736,GOOGL,rsi,Hold,2017-01-08
737,GOOGL,macd,Buy,2017-01-08
738,GOOGL,bollinger,Sell,2017-01-08
739,GOOGL,ma-cross,Buy,2017-01-08
740,GOOGL,dmi,Buy,2017-01-08
741,GOOGL,mfi,Hold,2017-01-08
742,GOOGL,trendline,Buy,2017-01-08
743,GOOGL,rsi,Hold,2017-01-15
744,GOOGL,macd,Buy,2017-01-15
745,GOOGL,bollinger,Hold,2017-01-15
746,GOOGL,ma-cross,Buy,2017-01-15
747,GOOGL,dmi,Buy,2017-01-15
748,GOOGL,mfi,Hold,2017-01-15
749,GOOGL,trendline,Buy,2017-01-15
750,GOOGL,rsi,Hold,2017-01-22
751,GOOGL,macd,Buy,2017-01-22
752,GOOGL,bollinger,Hold,2017-01-22
753,GOOGL,ma-cross,Buy,2017-01-22
754,GOOGL,dmi,Buy,2017-01-22
755,GOOGL,mfi,Hold,2017-01-22
756,GOOGL,trendline,Buy,2017-01-22
757,GOOGL,rsi,Hold,2017-01-29
758,GOOGL,macd,Buy,2017-01-29
759,GOOGL,bollinger,Hold,2017-01-29
760,GOOGL,ma-cross,Buy,2017-01-29
761,GOOGL,dmi,Buy,2017-01-29
762,GOOGL,mfi,Hold,2017-01-29
763,GOOGL,trendline,Buy,2017-01-29
764,GOOGL,rsi,Hold,2017-02-05
765,GOOGL,macd,Sell,2017-02-05
766,GOOGL,bollinger,Hold,2017-02-05
767,GOOGL,ma-cross,Buy,2017-02-05
768,GOOGL,dmi,Sell,2017-02-05
769,GOOGL,mfi,Hold,2017-02-05
770,GOOGL,trendline,Sell,2017-02-05
771,GOOGL,rsi,Hold,2017-02-12
772,GOOGL,macd,Sell,2017-02-12
773,GOOGL,bollinger,Hold,2017-02-12
774,GOOGL,ma-cross,Buy,2017-02-12
775,GOOGL,dmi,Buy,2017-02-12
776,GOOGL,mfi,Hold,2017-02-12
777,GOOGL,trendline,Buy,2017-02-12
778,GOOGL,rsi,Hold,2017-02-19
779,GOOGL,macd,Buy,2017-02-19
780,GOOGL,bollinger,Hold,2017-02-19
781,GOOGL,ma-cross,Buy,2017-02-19
782,GOOGL,dmi,Buy,2017-02-19
783,GOOGL,mfi,Hold,2017-02-19
784,GOOGL,trendline,Buy,2017-02-19
785,GOOGL,rsi,Hold,2017-02-26
786,GOOGL,macd,Buy,2017-02-26
787,GOOGL,bollinger,Hold,2017-02-26
788,GOOGL,ma-cross,Buy,2017-02-26
789,GOOGL,dmi,Buy,2017-02-26
790,GOOGL,mfi,Hold,2017-02-26
791,GOOGL,trendline,Buy,2017-02-26
792,GOOGL,rsi,Hold,2017-03-05
793,GOOGL,macd,Buy,2017-03-05
794,GOOGL,bollinger,Hold,2017-03-05
795,GOOGL,ma-cross,Buy,2017-03-05
796,GOOGL,dmi,Buy,2017-03-05
797,GOOGL,mfi,Hold,2017-03-05
798,GOOGL,trendline,Buy,2017-03-05
799,GOOGL,rsi,Hold,2017-03-12
800,GOOGL,macd,Buy,2017-03-12
801,GOOGL,bollinger,Hold,2017-03-12
802,GOOGL,ma-cross,Buy,2017-03-12
803,GOOGL,dmi,Buy,2017-03-12
804,GOOGL,mfi,Hold,2017-03-12
805,GOOGL,trendline,Buy,2017-03-12
806,GOOGL,rsi,Sell,2017-03-19
807,GOOGL,macd,Buy,2017-03-19
808,GOOGL,bollinger,Sell,2017-03-19
809,GOOGL,ma-cross,Buy,2017-03-19
810,GOOGL,dmi,Buy,2017-03-19
811,GOOGL,mfi,Hold,2017-03-19
812,GOOGL,trendline,Buy,2017-03-19
813,GOOGL,rsi,Hold,2017-03-26
814,GOOGL,macd,Sell,2017-03-26
815,GOOGL,bollinger,Hold,2017-03-26
816,GOOGL,ma-cross,Buy,2017-03-26
817,GOOGL,dmi,Sell,2017-03-26
818,GOOGL,mfi,Hold,2017-03-26
819,GOOGL,trendline,Sell,2017-03-26
820,GOOGL,rsi,Hold,2017-04-02
821,GOOGL,macd,Sell,2017-04-02
822,GOOGL,bollinger,Hold,2017-04-02
823,GOOGL,ma-cross,Buy,2017-04-02
824,GOOGL,dmi,Sell,2017-04-02
825,GOOGL,mfi,Hold,2017-04-02
826,GOOGL,trendline,Sell,2017-04-02
827,GOOGL,rsi,Hold,2017-04-09
828,GOOGL,macd,Sell,2017-04-09
829,GOOGL,bollinger,Hold,2017-04-09
830,GOOGL,ma-cross,Buy,2017-04-09
831,GOOGL,dmi,Sell,2017-04-09
832,GOOGL,mfi,Hold,2017-04-09
833,GOOGL,trendline,Sell,2017-04-09
834,GOOGL,rsi,Hold,2017-04-16
835,GOOGL,macd,Sell,2017-04-16
836,GOOGL,bollinger,Hold,2017-04-16
837,GOOGL,ma-cross,Buy,2017-04-16
838,GOOGL,dmi,Sell,2017-04-16
839,GOOGL,mfi,Hold,2017-04-16
840,GOOGL,trendline,Sell,2017-04-16
841,GOOGL,rsi,Hold,2017-04-23
842,GOOGL,macd,Buy,2017-04-23
843,GOOGL,bollinger,Hold,2017-04-23
844,GOOGL,ma-cross,Buy,2017-04-23
845,GOOGL,dmi,Buy,2017-04-23
846,GOOGL,mfi,Hold,2017-04-23
847,GOOGL,trendline,Buy,2017-04-23
848,GOOGL,rsi,Sell,2017-04-30
849,GOOGL,macd,Buy,2017-04-30
850,GOOGL,bollinger,Sell,2017-04-30
851,GOOGL,ma-cross,Buy,2017-04-30
852,GOOGL,dmi,Buy,2017-04-30
853,GOOGL,mfi,Sell,2017-04-30
854,GOOGL,trendline,Buy,2017-04-30
855,GOOGL,rsi,Sell,2017-05-07
856,GOOGL,macd,Buy,2017-05-07
857,GOOGL,bollinger,Hold,2017-05-07
858,GOOGL,ma-cross,Buy,2017-05-07
859,GOOGL,dmi,Buy,2017-05-07
860,GOOGL,mfi,Sell,2017-05-07
861,GOOGL,trendline,Buy,2017-05-07
862,GOOGL,rsi,Sell,2017-05-14
863,GOOGL,macd,Buy,2017-05-14
864,GOOGL,bollinger,Hold,2017-05-14
865,GOOGL,ma-cross,Buy,2017-05-14
866,GOOGL,dmi,Buy,2017-05-14
867,GOOGL,mfi,Sell,2017-05-14
868,GOOGL,trendline,Buy,2017-05-14
869,GOOGL,rsi,Hold,2017-05-21
870,GOOGL,macd,Sell,2017-05-21
871,GOOGL,bollinger,Hold,2017-05-21
872,GOOGL,ma-cross,Buy,2017-05-21
873,GOOGL,dmi,Buy,2017-05-21
874,GOOGL,mfi,Hold,2017-05-21
875,GOOGL,trendline,Buy,2017-05-21
876,GOOGL,rsi,Sell,2017-05-28
877,GOOGL,macd,Buy,2017-05-28
878,GOOGL,bollinger,Sell,2017-05-28
879,GOOGL,ma-cross,Buy,2017-05-28
880,GOOGL,dmi,Buy,2017-05-28
881,GOOGL,mfi,Sell,2017-05-28
882,GOOGL,trendline,Buy,2017-05-28
883,GOOGL,rsi,Sell,2017-06-04
884,GOOGL,macd,Sell,2017-06-04
885,GOOGL,bollinger,Hold,2017-06-04
886,GOOGL,ma-cross,Buy,2017-06-04
887,GOOGL,dmi,Buy,2017-06-04
888,GOOGL,mfi,Hold,2017-06-04
889,GOOGL,trendline,Buy,2017-06-04
890,GOOGL,rsi,Hold,2017-06-11
891,GOOGL,macd,Sell,2017-06-11
892,GOOGL,bollinger,Hold,2017-06-11
893,GOOGL,ma-cross,Buy,2017-06-11
894,GOOGL,dmi,Sell,2017-06-11
895,GOOGL,mfi,Hold,2017-06-11
896,GOOGL,trendline,Sell,2017-06-11
897,GOOGL,rsi,Hold,2017-06-18
898,GOOGL,macd,Sell,2017-06-18
899,GOOGL,bollinger,Hold,2017-06-18
900,GOOGL,ma-cross,Buy,2017-06-18
901,GOOGL,dmi,Sell,2017-06-18
902,GOOGL,mfi,Hold,2017-06-18
903,GOOGL,trendline,Sell,2017-06-18
904,GOOGL,rsi,Hold,2017-06-25
905,GOOGL,macd,Sell,2017-06-25
906,GOOGL,bollinger,Hold,2017-06-25
907,GOOGL,ma-cross,Buy,2017-06-25
908,GOOGL,dmi,Buy,2017-06-25
909,GOOGL,mfi,Hold,2017-06-25
910,GOOGL,trendline,Buy,2017-06-25
911,GOOGL,rsi,Hold,2017-07-02
912,GOOGL,macd,Sell,2017-07-02
913,GOOGL,bollinger,Buy,2017-07-02
914,GOOGL,ma-cross,Buy,2017-07-02
915,GOOGL,dmi,Sell,2017-07-02
916,GOOGL,mfi,Hold,2017-07-02
917,GOOGL,trendline,Sell,2017-07-02
918,GOOGL,rsi,Hold,2017-07-09
919,GOOGL,macd,Sell,2017-07-09
920,GOOGL,bollinger,Hold,2017-07-09
921,GOOGL,ma-cross,Buy,2017-07-09
922,GOOGL,dmi,Sell,2017-07-09
923,GOOGL,mfi,Hold,2017-07-09
924,GOOGL,trendline,Sell,2017-07-09
925,GOOGL,rsi,Hold,2017-07-16
926,GOOGL,macd,Buy,2017-07-16
927,GOOGL,bollinger,Hold,2017-07-16
928,GOOGL,ma-cross,Buy,2017-07-16
929,GOOGL,dmi,Buy,2017-07-16
930,GOOGL,mfi,Hold,2017-07-16
931,GOOGL,trendline,Buy,2017-07-16
932,GOOGL,rsi,Hold,2017-07-23
933,GOOGL,macd,Buy,2017-07-23
934,GOOGL,bollinger,Hold,2017-07-23
935,GOOGL,ma-cross,Buy,2017-07-23
936,GOOGL,dmi,Buy,2017-07-23
937,GOOGL,mfi,Hold,2017-07-23
938,GOOGL,trendline,Buy,2017-07-23
939,GOOGL,rsi,Hold,2017-07-30
940,GOOGL,macd,Sell,2017-07-30
941,GOOGL,bollinger,Hold,2017-07-30
942,GOOGL,ma-cross,Buy,2017-07-30
943,GOOGL,dmi,Sell,2017-07-30
944,GOOGL,mfi,Hold,2017-07-30
945,GOOGL,trendline,Sell,2017-07-30
946,GOOGL,rsi,Hold,2017-08-06
947,GOOGL,macd,Sell,2017-08-06
948,GOOGL,bollinger,Hold,2017-08-06
949,GOOGL,ma-cross,Buy,2017-08-06
950,GOOGL,dmi,Sell,2017-08-06
951,GOOGL,mfi,Hold,2017-08-06
952,GOOGL,trendline,Sell,2017-08-06
953,GOOGL,rsi,Hold,2017-08-13
954,GOOGL,macd,Sell,2017-08-13
955,GOOGL,bollinger,Hold,2017-08-13
956,GOOGL,ma-cross,Buy,2017-08-13
957,GOOGL,dmi,Sell,2017-08-13
958,GOOGL,mfi,Hold,2017-08-13
959,GOOGL,trendline,Sell,2017-08-13
960,GOOGL,rsi,Hold,2017-08-20
961,GOOGL,macd,Sell,2017-08-20
962,GOOGL,bollinger,Hold,2017-08-20
963,GOOGL,ma-cross,Buy,2017-08-20
964,GOOGL,dmi,Sell,2017-08-20
965,GOOGL,mfi,Hold,2017-08-20
966,GOOGL,trendline,Sell,2017-08-20
967,GOOGL,rsi,Hold,2017-08-27
968,GOOGL,macd,Buy,2017-08-27
969,GOOGL,bollinger,Hold,2017-08-27
970,GOOGL,ma-cross,Buy,2017-08-27
971,GOOGL,dmi,Sell,2017-08-27
972,GOOGL,mfi,Hold,2017-08-27
973,GOOGL,trendline,Sell,2017-08-27
974,GOOGL,rsi,Hold,2017-09-03
975,GOOGL,macd,Buy,2017-09-03
976,GOOGL,bollinger,Hold,2017-09-03
977,GOOGL,ma-cross,Buy,2017-09-03
978,GOOGL,dmi,Buy,2017-09-03
979,GOOGL,mfi,Hold,2017-09-03
980,GOOGL,trendline,Buy,2017-09-03
981,GOOGL,rsi,Hold,2017-09-10
982,GOOGL,macd,Buy,2017-09-10
983,GOOGL,bollinger,Hold,2017-09-10
984,GOOGL,ma-cross,Buy,2017-09-10
985,GOOGL,dmi,Sell,2017-09-10
986,GOOGL,mfi,Hold,2017-09-10
987,GOOGL,trendline,Buy,2017-09-10
988,GOOGL,rsi,Hold,2017-09-17
989,GOOGL,macd,Buy,2017-09-17
990,GOOGL,bollinger,Hold,2017-09-17
991,GOOGL,ma-cross,Buy,2017-09-17
992,GOOGL,dmi,Sell,2017-09-17
993,GOOGL,mfi,Hold,2017-09-17
994,GOOGL,trendline,Sell,2017-09-17
995,GOOGL,rsi,Hold,2017-09-24
996,GOOGL,macd,Buy,2017-09-24
997,GOOGL,bollinger,Hold,2017-09-24
998,GOOGL,ma-cross,Buy,2017-09-24
999,GOOGL,dmi,Sell,2017-09-24
1000,GOOGL,mfi,Hold,2017-09-24
1001,GOOGL,trendline,Buy,2017-09-24
1002,GOOGL,rsi,Hold,2017-10-01
1003,GOOGL,macd,Buy,2017-10-01
1004,GOOGL,bollinger,Sell,2017-10-01
1005,GOOGL,ma-cross,Buy,2017-10-01
1006,GOOGL,dmi,Buy,2017-10-01
1007,GOOGL,mfi,Hold,2017-10-01
1008,GOOGL,trendline,Buy,2017-10-01
1009,GOOGL,rsi,Hold,2017-10-08
1010,GOOGL,macd,Buy,2017-10-08
1011,GOOGL,bollinger,Sell,2017-10-08
1012,GOOGL,ma-cross,Buy,2017-10-08
1013,GOOGL,dmi,Buy,2017-10-08
1014,GOOGL,mfi,Hold,2017-10-08
1015,GOOGL,trendline,Buy,2017-10-08
1016,GOOGL,rsi,Sell,2017-10-15
1017,GOOGL,macd,Buy,2017-10-15
1018,GOOGL,bollinger,Hold,2017-10-15
1019,GOOGL,ma-cross,Buy,2017-10-15
1020,GOOGL,dmi,Buy,2017-10-15
1021,GOOGL,mfi,Sell,2017-10-15
1022,GOOGL,trendline,Buy,2017-10-15
1023,GOOGL,rsi,Hold,2017-10-22
1024,GOOGL,macd,Buy,2017-10-22
1025,GOOGL,bollinger,Hold,2017-10-22
1026,GOOGL,ma-cross,Buy,2017-10-22
1027,GOOGL,dmi,Buy,2017-10-22
1028,GOOGL,mfi,Hold,2017-10-22
1029,GOOGL,trendline,Buy,2017-10-22
1030,GOOGL,rsi,Sell,2017-10-29
1031,GOOGL,macd,Sell,2017-10-29
1032,GOOGL,bollinger,Sell,2017-10-29
1033,GOOGL,ma-cross,Buy,2017-10-29
1034,GOOGL,dmi,Buy,2017-10-29
1035,GOOGL,mfi,Hold,2017-10-29
1036,GOOGL,trendline,Buy,2017-10-29
1037,GOOGL,rsi,Sell,2017-11-05
1038,GOOGL,macd,Buy,2017-11-05
1039,GOOGL,bollinger,Hold,2017-11-05
1040,GOOGL,ma-cross,Buy,2017-11-05
1041,GOOGL,dmi,Buy,2017-11-05
1042,GOOGL,mfi,Hold,2017-11-05
1043,GOOGL,trendline,Buy,2017-11-05
1044,GOOGL,rsi,Hold,2017-11-12
1045,GOOGL,macd,Buy,2017-11-12
1046,GOOGL,bollinger,Hold,2017-11-12
1047,GOOGL,ma-cross,Buy,2017-11-12
1048,GOOGL,dmi,Buy,2017-11-12
1049,GOOGL,mfi,Hold,2017-11-12
1050,GOOGL,trendline,Buy,2017-11-12
1051,GOOGL,rsi,Hold,2017-11-19
1052,GOOGL,macd,Sell,2017-11-19
1053,GOOGL,bollinger,Hold,2017-11-19
1054,GOOGL,ma-cross,Buy,2017-11-19
1055,GOOGL,dmi,Buy,2017-11-19
1056,GOOGL,mfi,Hold,2017-11-19
1057,GOOGL,trendline,Buy,2017-11-19
1058,GOOGL,rsi,Hold,2017-11-26
1059,GOOGL,macd,Sell,2017-11-26
1060,GOOGL,bollinger,Hold,2017-11-26
1061,GOOGL,ma-cross,Buy,2017-11-26
1062,GOOGL,dmi,Buy,2017-11-26
1063,GOOGL,mfi,Hold,2017-11-26
1064,GOOGL,trendline,Buy,2017-11-26
1065,GOOGL,rsi,Hold,2017-12-03
1066,GOOGL,macd,Sell,2017-12-03
1067,GOOGL,bollinger,Hold,2017-12-03
1068,GOOGL,ma-cross,Buy,2017-12-03
1069,GOOGL,dmi,Buy,2017-12-03
1070,GOOGL,mfi,Hold,2017-12-03
1071,GOOGL,trendline,Sell,2017-12-03
1072,GOOGL,rsi,Hold,2017-12-10
1073,GOOGL,macd,Sell,2017-12-10
1074,GOOGL,bollinger,Hold,2017-12-10
1075,GOOGL,ma-cross,Buy,2017-12-10
1076,GOOGL,dmi,Buy,2017-12-10
1077,GOOGL,mfi,Hold,2017-12-10
1078,GOOGL,trendline,Buy,2017-12-10
1079,GOOGL,rsi,Hold,2017-12-17
1080,GOOGL,macd,Buy,2017-12-17
1081,GOOGL,bollinger,Hold,2017-12-17
1082,GOOGL,ma-cross,Buy,2017-12-17
1083,GOOGL,dmi,Buy,2017-12-17
1084,GOOGL,mfi,Hold,2017-12-17
1085,GOOGL,trendline,Buy,2017-12-17
1086,GOOGL,rsi,Hold,2017-12-24
1087,GOOGL,macd,Buy,2017-12-24
1088,GOOGL,bollinger,Hold,2017-12-24
1089,GOOGL,ma-cross,Buy,2017-12-24
1090,GOOGL,dmi,Buy,2017-12-24
1091,GOOGL,mfi,Hold,2017-12-24
1092,GOOGL,trendline,Buy,2017-12-24
1093,GOOGL,rsi,Hold,2017-12-31
1094,GOOGL,macd,Sell,2017-12-31
1095,GOOGL,bollinger,Hold,2017-12-31
1096,GOOGL,ma-cross,Buy,2017-12-31
1097,GOOGL,dmi,Buy,2017-12-31
1098,GOOGL,mfi,Hold,2017-12-31
1099,GOOGL,trendline,Sell,2017-12-31
1100,GOOGL,rsi,Sell,2018-01-07
1101,GOOGL,macd,Buy,2018-01-07
1102,GOOGL,bollinger,Sell,2018-01-07
1103,GOOGL,ma-cross,Buy,2018-01-07
1104,GOOGL,dmi,Buy,2018-01-07
1105,GOOGL,mfi,Hold,2018-01-07
1106,GOOGL,trendline,Buy,2018-01-07
1107,GOOGL,rsi,Sell,2018-01-14
1108,GOOGL,macd,Buy,2018-01-14
1109,GOOGL,bollinger,Sell,2018-01-14
1110,GOOGL,ma-cross,Buy,2018-01-14
1111,GOOGL,dmi,Buy,2018-01-14
1112,GOOGL,mfi,Hold,2018-01-14
1113,GOOGL,trendline,Buy,2018-01-14
1114,GOOGL,rsi,Sell,2018-01-21
1115,GOOGL,macd,Buy,2018-01-21
1116,GOOGL,bollinger,Hold,2018-01-21
1117,GOOGL,ma-cross,Buy,2018-01-21
1118,GOOGL,dmi,Buy,2018-01-21
1119,GOOGL,mfi,Hold,2018-01-21
1120,GOOGL,trendline,Buy,2018-01-21
1121,GOOGL,rsi,Sell,2018-01-28
1122,GOOGL,macd,Buy,2018-01-28
1123,GOOGL,bollinger,Hold,2018-01-28
1124,GOOGL,ma-cross,Buy,2018-01-28
1125,GOOGL,dmi,Buy,2018-01-28
1126,GOOGL,mfi,Hold,2018-01-28
1127,GOOGL,trendline,Buy,2018-01-28
1128,GOOGL,rsi,Hold,2018-02-04
1129,GOOGL,macd,Sell,2018-02-04
1130,GOOGL,bollinger,Hold,2018-02-04
1131,GOOGL,ma-cross,Buy,2018-02-04
1132,GOOGL,dmi,Sell,2018-02-04
1133,GOOGL,mfi,Hold,2018-02-04
1134,GOOGL,trendline,Sell,2018-02-04
1135,GOOGL,rsi,Hold,2018-02-11
1136,GOOGL,macd,Sell,2018-02-11
1137,GOOGL,bollinger,Hold,2018-02-11
1138,GOOGL,ma-cross,Buy,2018-02-11
1139,GOOGL,dmi,Sell,2018-02-11
1140,GOOGL,mfi,Hold,2018-02-11
1141,GOOGL,trendline,Sell,2018-02-11
1142,GOOGL,rsi,Hold,2018-02-18
1143,GOOGL,macd,Sell,2018-02-18
1144,GOOGL,bollinger,Hold,2018-02-18
1145,GOOGL,ma-cross,Buy,2018-02-18
1146,GOOGL,dmi,Sell,2018-02-18
1147,GOOGL,mfi,Hold,2018-02-18
1148,GOOGL,trendline,Sell,2018-02-18
1149,GOOGL,rsi,Hold,2018-02-25
1150,GOOGL,macd,Buy,2018-02-25
1151,GOOGL,bollinger,Hold,2018-02-25
1152,GOOGL,ma-cross,Buy,2018-02-25
1153,GOOGL,dmi,Buy,2018-02-25
1154,GOOGL,mfi,Hold,2018-02-25
1155,GOOGL,trendline,Buy,2018-02-25
1156,GOOGL,rsi,Hold,2018-03-04
1157,GOOGL,macd,Sell,2018-03-04
1158,GOOGL,bollinger,Hold,2018-03-04
1159,GOOGL,ma-cross,Buy,2018-03-04
1160,GOOGL,dmi,Sell,2018-03-04
1161,GOOGL,mfi,Hold,2018-03-04
1162,GOOGL,trendline,Sell,2018-03-04
1163,GOOGL,rsi,Hold,2018-03-11
1164,GOOGL,macd,Buy,2018-03-11
1165,GOOGL,bollinger,Sell,2018-03-11
1166,GOOGL,ma-cross,Buy,2018-03-11
1167,GOOGL,dmi,Buy,2018-03-11
1168,GOOGL,mfi,Hold,2018-03-11
1169,GOOGL,trendline,Buy,2018-03-11
1170,GOOGL,rsi,Hold,2018-03-18
1171,GOOGL,macd,Buy,2018-03-18
1172,GOOGL,bollinger,Hold,2018-03-18
1173,GOOGL,ma-cross,Buy,2018-03-18
1174,GOOGL,dmi,Sell,2018-03-18
1175,GOOGL,mfi,Hold,2018-03-18
1176,GOOGL,trendline,Buy,2018-03-18
1177,GOOGL,rsi,Hold,2018-03-25
1178,GOOGL,macd,Sell,2018-03-25
1179,GOOGL,bollinger,Buy,2018-03-25
1180,GOOGL,ma-cross,Buy,2018-03-25
1181,GOOGL,dmi,Sell,2018-03-25
1182,GOOGL,mfi,Hold,2018-03-25
1183,GOOGL,trendline,Sell,2018-03-25
1184,GOOGL,rsi,Hold,2018-04-01
1185,GOOGL,macd,Sell,2018-04-01
1186,GOOGL,bollinger,Hold,2018-04-01
1187,GOOGL,ma-cross,Buy,2018-04-01
1188,GOOGL,dmi,Sell,2018-04-01
1189,GOOGL,mfi,Hold,2018-04-01
1190,GOOGL,trendline,Sell,2018-04-01
